cve_ent,cve_mun,nom_mun,viv_tot,viv_rem,viv_emig,viv_circ,viv_ret,iim_dp2,gim_dp2,pos_nal
8,8054,Riva Palacio,2279,5.272407733,0.83369899,0.08810573,0.87757789,64.27147,Bajo,1503.0
8,8055,Rosales,5507,11.6481919,2.86907572,0.60076461,1.2711095,62.40096,Medio,667.0
8,8056,Rosario,683,15.08052709,3.36749634,1.46412884,1.9033675,60.60807,Alto,316.0
8,8057,San Francisco de Borja,798,10.03764115,3.7593985,1.50753769,2.13836478,60.99875,Alto,392.0
8,8058,San Francisco de Conchos,932,6.43776824,1.07296137,0.10729614,0.7518797,64.10538,Bajo,1384.0
8,8059,San Francisco del Oro,1556,9.539260221,1.41388175,0.38610039,0.51413882,63.38813,Bajo,993.0
8,8060,Santa Bárbara,3583,6.698297516,1.11638292,0.19558536,0.64192018,63.98215,Bajo,1304.0
8,8061,Satevó,1222,14.3207856,2.04582651,0.32813782,1.55482815,62.51587,Medio,689.0
8,8062,Saucillo,8828,9.719859363,3.46624377,0.17045455,0.75946497,63.22759,Bajo,932.0
8,8063,Temósachic,1864,12.95392954,0.59012876,0.10729614,1.07411386,63.34925,Bajo,972.0
8,8064,El Tule,477,21.3836478,2.09643606,0.0,1.67714885,62.09154,Medio,595.0
8,8065,Urique,4788,1.002506266,0.18796992,0.04177982,0.0,65.17922,Muy bajo,2318.0
8,8066,Uruachi,1883,1.381509033,0.21242698,0.0,0.05310674,65.17159,Muy bajo,2312.0
8,8067,Valle de Zaragoza,1697,20.15321155,6.12846199,0.11841326,1.64997054,61.38653,Alto,457.0
9,9002,Azcapotzalco,132362,1.747223419,0.38001843,0.12479484,0.18592137,64.89943,Muy bajo,2035.0
9,9003,Coyoacán,184264,2.121385239,0.42656189,0.29398499,0.14624652,64.63664,Muy bajo,1783.0
9,9004,Cuajimalpa de Morelos,66220,3.816944622,0.40018121,0.34305577,0.27381511,64.34601,Bajo,1560.0
9,9005,Gustavo A. Madero,332413,2.334856568,0.34054023,0.01717224,0.17002964,64.9846,Muy bajo,2133.0
9,9006,Iztacalco,116121,1.70134121,0.27471345,0.07413729,0.19848461,64.98613,Muy bajo,2134.0
9,9007,Iztapalapa,488986,1.898243035,0.25256347,0.13820526,0.2814493,64.86,Muy bajo,1994.0
9,9008,La Magdalena Contreras,69294,2.002958752,0.40840477,0.09972684,0.11989542,64.91634,Muy bajo,2056.0
9,9009,Milpa Alta,39534,1.143637882,0.13153235,0.03037513,0.10117873,65.15971,Muy bajo,2300.0
9,9010,Álvaro Obregón,215988,1.899623135,0.45650684,0.10751442,0.28425294,64.86412,Muy bajo,1997.0
9,9011,Tláhuac,104103,1.986487655,0.38903778,0.05962226,0.31424782,64.92051,Muy bajo,2064.0
9,9012,Tlalpan,195648,2.002640845,0.50907753,0.04657519,0.10287013,64.97359,Muy bajo,2120.0
9,9013,Xochimilco,113895,1.843050785,0.40124676,0.26031361,0.15193564,64.71581,Muy bajo,1851.0
9,9014,Benito Juárez,175375,2.323096543,0.4510335,0.31939937,0.38362367,64.50995,Muy bajo,1692.0
9,9015,Cuauhtémoc,201317,2.302839438,0.2394234,0.19899309,0.30437464,64.72934,Muy bajo,1864.0
9,9016,Miguel Hidalgo,149989,1.555979772,0.40802992,0.2535151,0.42290784,64.68156,Muy bajo,1823.0
9,9017,Venustiano Carranza,134950,1.389404308,0.33567988,0.06008055,0.13793819,65.04677,Muy bajo,2186.0
10,10001,Canatlán,8599,17.72299105,3.52366554,2.04463138,1.87231073,59.52143,Alto,190.0
10,10002,Canelas,1161,2.239448751,0.60292851,0.0862069,0.43066322,64.78709,Muy bajo,1915.0
10,10003,Coneto de Comonfort,1050,43.94661582,6.28571429,0.47664442,3.61904762,57.60197,Muy alto,55.0
10,10004,Cuencamé,9222,12.24622734,1.83257428,0.85916259,1.51810887,62.10317,Medio,598.0
10,10005,Durango,181879,8.441083057,1.71047785,0.29990959,1.46122287,63.31423,Bajo,959.0
10,10006,General Simón Bolívar,2642,20.17411052,4.57986374,0.34416826,2.11960636,61.22519,Alto,437.0
10,10007,Gómez Palacio,102713,4.501300701,0.50918579,0.36176063,0.57551295,64.1401,Bajo,1406.0
10,10008,Guadalupe Victoria,10049,21.79321326,5.71201115,0.84957521,2.30868743,60.12517,Alto,249.0
10,10009,Guanaceví,2900,14.48275862,1.75862069,0.414651,1.00311311,62.586,Medio,710.0
10,10010,Hidalgo,1195,25.52301255,5.52301255,0.50377834,2.59414226,60.10426,Alto,245.0
10,10011,Indé,1490,36.44295302,5.97315436,1.07962213,4.02684564,57.61391,Muy alto,57.0
10,10012,Lerdo,44663,7.110852227,1.05904216,0.53294356,0.70100784,63.48428,Bajo,1037.0
10,10013,Mapimí,6967,14.80523214,1.76546577,0.71942446,1.43843498,62.02602,Medio,579.0
10,10014,Mezquital,9319,4.869241711,0.55799979,0.21482277,0.44204852,64.31959,Bajo,1532.0
10,10015,Nazas,3424,19.61988304,2.13200935,0.0,2.04439252,62.18676,Medio,619.0
10,10016,Nombre de Dios,5257,20.46449648,2.96747194,1.79492076,3.11964999,59.285,Alto,157.0
10,10017,Ocampo,2553,20.14896119,3.87779083,0.0,1.64641317,61.93369,Medio,566.0
10,10018,El Oro,3228,25.80545229,2.75712515,0.27967682,3.81040892,60.50873,Alto,300.0
10,10019,Otáez,1152,8.767361111,1.30208333,0.17376195,0.78125,63.70179,Bajo,1140.0
10,10020,Pánuco de Coronado,3720,32.82258065,4.51612903,0.37746023,2.06989247,59.74944,Alto,201.0
10,10021,Peñón Blanco,3028,17.43725231,3.79788639,2.67680106,2.64200793,58.46173,Muy alto,96.0
10,10022,Poanas,6812,25.82207868,3.24427481,1.9486271,2.52606844,58.58221,Muy alto,102.0
10,10023,Pueblo Nuevo,12112,3.17171884,0.7182959,0.18202879,0.12384412,64.61866,Muy bajo,1768.0
10,10024,Rodeo,3566,34.52047112,5.49635446,1.15168539,3.70474319,57.91235,Muy alto,68.0
10,10025,San Bernardo,974,15.19507187,2.15605749,0.30895984,2.49480249,62.16087,Medio,613.0
10,10026,San Dimas,4424,5.018083183,0.33905967,0.09047727,0.2034358,64.57011,Muy bajo,1736.0
10,10027,San Juan de Guadalupe,1516,19.85488127,1.91292876,0.26525199,2.96833773,61.59261,Medio,496.0
10,10028,San Juan del Río,3120,32.05128205,4.1025641,0.25673941,2.11538462,60.05616,Alto,238.0
10,10029,San Luis del Cordero,590,37.96610169,3.38983051,0.16977929,3.05084746,59.35362,Alto,168.0
10,10030,San Pedro del Gallo,491,20.20408163,4.07331976,0.81799591,3.46232179,60.31397,Alto,271.0
10,10031,Santa Clara,1866,30.61662198,5.57341908,0.37899296,3.80493033,59.3376,Alto,166.0
10,10032,Santiago Papasquiaro,13902,15.97582038,3.09308013,0.43418482,2.15076967,61.83919,Medio,546.0
10,10033,Súchil,1835,27.41144414,4.6866485,0.93150685,4.35967302,58.97963,Muy alto,134.0
10,10034,Tamazula,6241,6.873898414,1.89072264,0.25673941,0.25653359,63.8541,Bajo,1231.0
10,10035,Tepehuanes,3364,15.42806183,2.31866825,0.17878427,1.75386445,62.48246,Medio,679.0
10,10036,Tlahualilo,5733,9.122623408,1.39542997,0.66375546,0.97748298,62.94557,Medio,836.0
10,10037,Topia,2239,11.85682327,4.42161679,0.26990553,0.98434004,62.62281,Medio,720.0
10,10038,Vicente Guerrero,6271,16.23822449,3.33280179,0.35222542,3.30090895,61.55661,Medio,484.0
10,10039,Nuevo Ideal,7692,25.52720646,2.78211128,0.53587766,3.57514301,60.26452,Alto,267.0
11,11001,Abasolo,22857,16.48947806,2.81751761,0.8855765,2.47189045,61.14482,Alto,418.0
11,11002,Acámbaro,29375,16.18398637,3.59148936,2.1295505,2.28550019,59.4607,Alto,183.0
11,11003,San Miguel de Allende,44262,8.36667797,2.53942434,0.54265494,1.22452668,62.92537,Medio,823.0
11,11004,Apaseo el Alto,16370,16.90803544,4.58155162,2.25214198,1.60659743,59.23261,Alto,151.0
11,11005,Apaseo el Grande,30698,8.852095691,1.90240407,0.68135881,1.0204747,62.85384,Medio,793.0
11,11006,Atarjea,1572,10.56651814,3.30788804,0.38167939,0.82749841,62.86072,Medio,796.0
11,11007,Celaya,141074,5.872528922,1.07532217,0.40994963,0.42212353,63.86319,Bajo,1237.0
11,11008,Manuel Doblado,10877,26.51466397,5.69090742,1.16953679,3.93490852,58.71344,Muy alto,115.0
11,11009,Comonfort,19513,19.92309664,5.5296469,1.00657354,1.41502179,60.41318,Alto,285.0
11,11010,Coroneo,3112,13.23907455,4.46658098,1.19547658,1.38174807,61.1278,Alto,413.0
11,11011,Cortazar,25511,9.56058171,1.71690643,0.49133289,1.28571989,62.98092,Medio,843.0
11,11012,Cuerámaro,8307,20.8980378,3.99662935,2.92376465,3.19008065,57.55189,Muy alto,53.0
11,11013,Doctor Mora,6849,13.25054785,7.27113447,1.05479051,1.95763331,60.66622,Alto,328.0
11,11014,Dolores Hidalgo Cuna de la Independencia Nacional,38060,21.85759327,9.40357331,3.75790616,4.08147175,55.16018,Muy alto,15.0
11,11015,Guanajuato,52404,2.477473169,0.83963056,0.31533684,0.42993083,64.41737,Muy bajo,1621.0
11,11016,Huanímaro,5451,23.88032305,3.19207485,0.90222795,1.55934691,60.45965,Alto,294.0
11,11017,Irapuato,148517,4.623276129,1.02681848,0.25746965,0.40736077,64.22021,Bajo,1469.0
11,11018,Jaral del Progreso,9594,11.43422973,2.31394622,0.59498956,1.49051491,62.46857,Medio,677.0
11,11019,Jerécuaro,14165,23.87511478,3.33921638,1.54912641,1.49032349,59.60267,Alto,192.0
11,11020,León,428737,3.654530426,0.85973452,0.33009473,0.50373828,64.23846,Bajo,1482.0
11,11021,Moroleón,14498,4.743819914,1.38639812,0.19333011,0.46903021,64.21135,Bajo,1460.0
11,11022,Ocampo,6090,26.3546798,10.0,1.08928866,3.11986864,58.31685,Muy alto,86.0
11,11023,Pénjamo,40441,16.53519943,6.27333647,1.02420624,3.38023293,60.10683,Alto,246.0
11,11024,Pueblo Nuevo,3205,16.89041524,2.27769111,0.28213166,1.84087363,62.16104,Medio,614.0
11,11025,Purísima del Rincón,19961,6.90346175,0.91678774,0.29639305,0.92179751,63.7829,Bajo,1192.0
11,11026,Romita,15887,8.680840326,1.58620256,1.14913499,1.39965954,62.20775,Medio,625.0
11,11027,Salamanca,74419,5.639688789,2.14058238,0.27041571,0.79549577,63.78563,Bajo,1193.0
11,11028,Salvatierra,25876,16.81439907,3.60565775,1.097282,2.11605416,60.7909,Alto,353.0
11,11029,San Diego de la Unión,9997,27.57827348,9.00270081,1.24573036,3.84115235,57.94297,Muy alto,70.0
11,11030,San Felipe,26894,18.66587343,8.0352495,1.52282374,2.5886116,59.11947,Alto,142.0
11,11031,San Francisco del Rincón,33094,8.997577226,1.08478878,0.62386432,0.85596758,63.09995,Medio,884.0
11,11032,San José Iturbide,22182,5.432332522,2.64628978,0.09941705,1.11351546,63.85881,Bajo,1233.0
11,11033,San Luis de la Paz,31416,13.13359654,5.13114337,4.41543482,3.61054508,56.17031,Muy alto,26.0
11,11034,Santa Catarina,1525,21.1147541,4.6557377,0.65789474,3.73770492,60.24256,Alto,265.0
11,11035,Santa Cruz de Juventino Rosas,19070,11.58363922,3.59202937,0.88844496,0.78133193,62.04032,Medio,584.0
11,11036,Santiago Maravatío,2019,31.59980188,5.20059435,0.7992008,3.07082714,58.93942,Muy alto,133.0
11,11037,Silao de la Victoria,47958,5.618776671,2.09766879,0.50091835,0.75692629,63.50286,Bajo,1046.0
11,11038,Tarandacuao,3164,20.16434893,2.43362832,0.53797468,1.32827324,61.56234,Medio,487.0
11,11039,Tarimoro,10319,19.66275802,4.34150596,1.57449704,1.95850301,59.75109,Alto,204.0
11,11040,Tierra Blanca,4879,7.153105144,3.93523263,1.70466215,2.17257635,61.03165,Alto,400.0
11,11041,Uriangato,17219,9.733433997,2.14298159,1.06587454,0.90597596,62.23642,Medio,630.0
11,11042,Valle de Santiago,37719,13.43556817,2.53188048,0.91845402,1.16121848,61.86593,Medio,553.0
11,11043,Victoria,5477,15.37758274,6.64597407,0.80689529,1.73515982,60.91737,Alto,375.0
11,11044,Villagrán,16268,6.587973549,0.90976149,0.41871921,0.72646679,63.71361,Bajo,1146.0
11,11045,Xichú,3200,23.6875,13.0625,0.84745763,3.0625,58.42765,Muy alto,93.0
11,11046,Yuriria,19527,28.15588672,4.08664925,1.3659238,2.14574691,59.03963,Muy alto,137.0
12,12001,Acapulco de Juárez,223610,7.082683587,0.85863781,0.15406383,0.6388246,64.03802,Bajo,1338.0
12,12002,Ahuacuotzingo,5798,20.71403932,7.79579165,0.05176877,2.94929286,60.7608,Alto,344.0
12,12003,Ajuchitlán del Progreso,9322,24.87663592,2.32782665,0.30088115,1.41600515,61.32561,Alto,450.0
12,12004,Alcozauca de Guerrero,4037,28.43695814,8.29824127,0.19875776,3.64131781,59.39913,Alto,173.0
12,12005,Alpoyeca,1921,30.1405518,4.16449766,0.31397174,3.12337324,59.91089,Alto,224.0
12,12006,Apaxtla,3063,32.22331048,3.13418217,0.42525352,1.40385243,60.1795,Alto,257.0
12,12007,Arcelia,9000,21.67777778,2.52222222,0.16713092,1.68888889,61.76074,Medio,529.0
12,12008,Atenango del Río,2391,25.86856425,4.18235048,0.3784693,2.63708665,60.44969,Alto,293.0
12,12009,Atlamajalcingo del Monte,1279,7.114933542,3.75293198,0.07849294,1.64190774,63.35445,Bajo,975.0
12,12010,Atlixtac,6874,5.863523934,2.28396858,0.35000729,1.60023276,63.40731,Bajo,999.0
12,12011,Atoyac de Álvarez,18279,8.083406305,1.78346737,0.32901952,0.57990043,63.54867,Bajo,1073.0
12,12012,Ayutla de los Libres,16590,16.6184274,3.88788427,0.30224264,0.74141049,62.19161,Medio,621.0
12,12013,Azoyú,4447,14.75151788,2.02383629,0.11268875,1.46165955,62.77939,Medio,768.0
12,12014,Benito Juárez,5079,14.60098522,1.63417996,0.23724792,1.35853514,62.7289,Medio,752.0
12,12015,Buenavista de Cuéllar,3968,16.15423387,2.84778226,1.4162873,1.41129032,60.77373,Alto,348.0
12,12016,Coahuayutla de José María Izazaga,3481,29.8159862,2.49928182,0.0,0.40241449,61.40379,Alto,461.0
12,12017,Cocula,4332,24.00738689,2.10064635,0.99560083,3.83194829,59.88153,Alto,218.0
12,12018,Copala,4186,23.15789474,2.96225514,0.19249278,1.88724319,61.42571,Alto,466.0
12,12019,Copalillo,3479,9.169301523,1.52342627,0.25936599,1.12101178,63.41037,Bajo,1003.0
12,12020,Copanatoyac,4612,8.933217693,3.92454467,0.13043478,1.75628794,63.01526,Medio,852.0
12,12021,Coyuca de Benítez,21740,5.846366145,0.99356026,0.14275846,0.865243,64.10917,Bajo,1388.0
12,12022,Coyuca de Catalán,10891,18.47251831,2.80047746,0.47052311,1.82853992,61.64379,Medio,507.0
12,12023,Cuajinicuilapa,7477,28.30390583,4.3199144,0.29557974,2.22014177,60.36997,Alto,279.0
12,12024,Cualác,2085,14.00479616,1.82254197,0.0962001,1.63069544,62.87512,Medio,801.0
12,12025,Cuautepec,4331,10.41329947,1.08519972,0.20828512,0.76194874,63.50971,Bajo,1053.0
12,12026,Cuetzala del Progreso,2446,20.13917315,2.24856909,0.40983607,2.28945217,61.49958,Medio,481.0
12,12027,Cutzamala de Pinzón,6310,36.00633914,4.04120444,0.76372315,3.39144216,58.59059,Muy alto,103.0
12,12028,Chilapa de Álvarez,30652,6.239394335,1.47135587,0.22924513,0.92030546,63.85208,Bajo,1228.0
12,12029,Chilpancingo de los Bravo,70288,5.862894947,1.69872524,0.10700375,0.70375383,64.07691,Bajo,1364.0
12,12030,Florencio Villarreal,5650,12.21238938,1.57522124,0.17746229,1.55862558,63.03744,Medio,858.0
12,12031,General Canuto A. Neri,1650,27.63636364,6.90909091,0.79510703,3.15533981,59.08192,Alto,139.0
12,12032,General Heliodoro Castillo,8539,9.228246867,6.73380958,0.05882353,0.31619628,62.9879,Medio,846.0
12,12033,Huamuxtitlán,4592,21.38501742,3.15766551,0.61122026,2.78745645,60.79564,Alto,354.0
12,12034,Huitzuco de los Figueroa,10368,24.09068982,4.38850309,0.17419917,2.53738543,60.91515,Alto,374.0
12,12035,Iguala de la Independencia,40486,10.65795013,1.29427456,0.2258681,1.15772808,63.31252,Bajo,958.0
12,12036,Igualapa,3165,7.835703002,2.87519747,0.0,0.60031596,63.81537,Bajo,1210.0
12,12037,Ixcateopan de Cuauhtémoc,1727,25.30399537,2.60567458,0.46511628,1.27388535,61.05153,Alto,403.0
12,12038,Zihuatanejo de Azueta,39182,6.753100914,1.46751059,0.14872176,0.62528712,63.98128,Bajo,1301.0
12,12039,Juan R. Escudero,7228,15.23242944,2.9192031,0.09735744,1.74322081,62.51106,Medio,687.0
12,12040,Leonardo Bravo,6469,8.115628382,2.82887618,0.09308098,0.37100015,63.73221,Bajo,1157.0
12,12041,Malinaltepec,6863,4.42954976,1.3842343,0.17523364,0.50998106,64.26038,Bajo,1494.0
12,12042,Mártir de Cuilapan,4779,6.277463905,1.96693869,0.0,1.2345679,63.97643,Bajo,1298.0
12,12043,Metlatónoc,3890,14.45845125,7.19794344,0.15483871,1.49138596,61.85316,Medio,550.0
12,12044,Mochitlán,3153,8.372978116,1.39549635,0.09535919,0.44402157,63.92763,Bajo,1264.0
12,12045,Olinalá,6618,13.41795104,4.97129042,0.54727881,1.55636144,61.82432,Medio,542.0
12,12046,Ometepec,17943,8.45368873,1.32084936,0.27429467,0.81926099,63.59185,Bajo,1091.0
12,12047,Pedro Ascencio Alquisiras,1697,20.80141426,4.59634649,0.59066745,0.8254717,61.18431,Alto,425.0
12,12048,Petatlán,13230,15.14646885,1.54195011,0.4870624,1.48904006,62.31717,Medio,647.0
12,12049,Pilcaya,3619,13.48438795,3.34346505,1.35960044,1.90660403,60.93271,Alto,377.0
12,12050,Pungarabato,10273,15.24384308,1.76190013,0.13675882,0.73980337,62.9364,Medio,830.0
12,12051,Quechultenango,9063,11.74004193,5.55003862,0.2210189,1.08131965,62.47824,Medio,678.0
12,12052,San Luis Acatlán,11176,6.827129563,1.46743021,0.16189962,0.67108089,63.94274,Bajo,1280.0
12,12053,San Marcos,14029,18.70498467,2.13842754,1.04315519,1.72499822,61.00689,Alto,395.0
12,12054,San Miguel Totolapan,5627,15.23014039,2.66571886,0.16042781,0.74640128,62.74844,Medio,759.0
12,12055,Taxco de Alarcón,29959,8.6095149,1.62889282,0.35544229,0.75461618,63.43167,Bajo,1016.0
12,12056,Tecoanapa,11669,10.43791242,2.24526523,0.16344086,0.79698346,63.35523,Bajo,976.0
12,12057,Técpan de Galeana,19268,8.653446844,0.86672203,0.34812429,0.9810028,63.50554,Bajo,1048.0
12,12058,Teloloapan,14686,23.41685959,2.71006401,0.36925602,1.60751992,61.28449,Alto,446.0
12,12059,Tepecoacuilco de Trujano,8521,22.05519671,1.97159958,0.37758112,2.04201385,61.43789,Alto,468.0
12,12060,Tetipac,3834,17.00573813,6.20761607,0.76035658,2.76473657,60.58175,Alto,309.0
12,12061,Tixtla de Guerrero,11161,2.502017756,0.53758624,0.09900099,0.27785247,64.79367,Muy bajo,1925.0
12,12062,Tlacoachistlahuaca,5019,17.284689,10.12153816,0.28039255,1.99242877,60.71718,Alto,333.0
12,12063,Tlacoapa,2522,2.895676319,0.99127676,0.15910899,0.6740682,64.48087,Muy bajo,1670.0
12,12064,Tlalchapa,3440,27.5,1.48255814,0.23316817,1.77325581,61.16,Alto,421.0
12,12065,Tlalixtaquilla de Maldonado,1849,26.77122769,7.30124392,1.41458107,4.75932937,57.85407,Muy alto,66.0
12,12066,Tlapa de Comonfort,21799,9.821551447,2.80746823,0.25826684,1.68356347,62.9584,Medio,838.0
12,12067,Tlapehuala,5860,22.06284153,2.66211604,0.39296087,0.51194539,61.72111,Medio,518.0
12,12068,La Unión de Isidoro Montes de Oca,7581,19.44334521,1.96543992,0.15896145,1.74303446,62.11028,Medio,602.0
12,12069,Xalpatláhuac,2522,23.19587629,10.74544013,0.15923567,4.7184774,59.3324,Alto,165.0
12,12070,Xochihuehuetlán,2005,31.4713217,7.2319202,0.75452716,4.03990025,58.39262,Muy alto,91.0
12,12071,Xochistlahuaca,7724,7.486076933,3.09425168,0.12983641,0.81563956,63.58718,Bajo,1089.0
12,12072,Zapotitlán Tablas,3026,1.850627892,0.79312624,0.09923917,0.46265697,64.77291,Muy bajo,1901.0
12,12073,Zirándaro,5093,22.35691574,2.82741017,0.0,1.0995484,62.01287,Medio,573.0
12,12074,Zitlala,5812,8.26019618,2.80454233,0.10350181,1.516457,63.38868,Bajo,994.0
12,12075,Eduardo Neri,12745,5.361909248,1.09062377,0.05510509,0.46332653,64.37486,Bajo,1585.0
12,12076,Acatepec,8936,1.421535706,0.25738585,0.06721183,0.07834359,65.06376,Muy bajo,2206.0
12,12077,Marquelia,3907,8.583141173,2.12439212,0.48855747,1.10284688,63.07723,Medio,875.0
12,12078,Cochoapa el Grande,4219,8.276025611,6.28110927,0.07124199,0.71106897,63.05024,Medio,863.0
12,12079,José Joaquín de Herrera,3960,4.166666667,2.12121212,0.12642225,1.31313131,64.00469,Bajo,1317.0
12,12080,Juchitán,2139,25.89995325,3.69331463,0.28301887,2.66479663,60.64871,Alto,324.0
12,12081,Iliatenco,2793,10.95596133,2.68528464,0.25207058,0.78768349,63.10529,Medio,886.0
13,13001,Acatlán,5893,16.22263703,6.88952995,1.89226048,3.39385712,58.89009,Muy alto,127.0
13,13002,Acaxochitlán,10176,4.392688679,1.51336478,0.22727273,0.61910377,64.14355,Bajo,1411.0
13,13003,Actopan,16610,8.62224902,1.14388922,0.76201996,1.20031365,62.85573,Medio,794.0
13,13004,Agua Blanca de Iturbide,2884,6.553398058,2.60055479,0.45138889,1.28294036,63.22753,Bajo,931.0
13,13005,Ajacuba,5121,7.523939808,1.91368873,0.54869684,0.9763718,63.19163,Bajo,914.0
13,13006,Alfajayucan,5501,15.40840458,5.88983821,0.91508053,2.67418592,60.64226,Alto,322.0
13,13007,Almoloya,3461,4.796301647,1.0401618,0.72463768,1.0401618,63.40791,Bajo,1000.0
13,13008,Apan,13156,4.63666768,1.09455762,0.16,0.50927334,64.30695,Bajo,1525.0
13,13009,El Arenal,5211,8.789099981,2.18767991,0.57937428,1.07464978,62.93086,Medio,827.0
13,13010,Atitalaquia,8807,1.407970932,0.61314863,0.19322573,0.22722109,64.79663,Muy bajo,1928.0
13,13011,Atlapexco,5178,1.623188406,0.46349942,0.05798222,0.21243723,64.97982,Muy bajo,2127.0
13,13012,Atotonilco el Grande,8225,16.38905775,6.07902736,2.23225177,2.96656535,58.68234,Muy alto,110.0
13,13013,Atotonilco de Tula,17556,1.236044657,0.21075416,0.06277464,0.12531328,65.08602,Muy bajo,2223.0
13,13014,Calnali,4739,3.05971724,1.70922135,0.27472527,0.95036959,64.10892,Bajo,1386.0
13,13015,Cardonal,5152,16.8997669,4.52251553,0.2734375,3.3993784,61.35072,Alto,453.0
13,13016,Cuautepec de Hinojosa,16089,8.568228486,2.00136739,0.31785603,1.4684836,63.22357,Bajo,925.0
13,13017,Chapantongo,3956,4.828109201,1.23862487,0.15205271,1.0364004,64.12435,Bajo,1396.0
13,13018,Chapulhuacán,6282,20.582617,7.80006367,3.51662404,4.1228908,55.8908,Muy alto,22.0
13,13019,Chilcuautla,5197,12.93053685,4.00230902,0.81206497,3.27363759,61.22407,Alto,436.0
13,13020,Eloxochitlán,849,12.26415094,1.88457008,0.94562648,1.88457008,61.87679,Medio,556.0
13,13021,Emiliano Zapata,4199,5.382233865,0.69064063,0.3104107,0.81029552,64.00972,Bajo,1320.0
13,13022,Epazoyucan,4724,3.536637018,0.65622354,1.05887336,0.48770144,63.33277,Bajo,965.0
13,13023,Francisco I. Madero,9628,8.734939759,2.75238887,0.41697071,1.21520565,63.01403,Medio,851.0
13,13024,Huasca de Ocampo,4747,15.60852141,6.38297872,1.3962344,2.25548061,60.01668,Alto,235.0
13,13025,Huautla,5472,2.558479532,0.42032164,0.0,0.45687135,64.88815,Muy bajo,2020.0
13,13026,Huazalingo,2968,1.449763992,0.3032345,0.10107817,0.0,65.02971,Muy bajo,2175.0
13,13027,Huehuetla,6252,3.182981446,1.1356366,0.11208967,0.62380038,64.49857,Muy bajo,1682.0
13,13028,Huejutla de Reyes,31148,1.108919854,0.31783742,0.09640103,0.17661037,65.02366,Muy bajo,2171.0
13,13029,Huichapan,12479,13.4835967,5.11258915,1.39905122,1.70851047,60.62932,Alto,319.0
13,13030,Ixmiquilpan,27233,12.05522711,3.22402967,1.04596346,2.95230052,61.24096,Alto,439.0
13,13031,Jacala de Ledezma,3751,26.49960011,8.18448414,1.76517786,3.70567849,57.56297,Muy alto,54.0
13,13032,Jaltocán,2723,6.063947078,1.17517444,0.0,0.47741462,64.34796,Bajo,1561.0
13,13033,Juárez Hidalgo,962,13.00728408,5.50935551,0.62761506,2.18522373,61.49845,Medio,479.0
13,13034,Lolotla,2575,4.349514563,0.54368932,0.50563983,0.54368932,63.9711,Bajo,1294.0
13,13035,Metepec,3304,8.323244552,3.35956416,0.39465695,1.7251816,62.84433,Medio,789.0
13,13036,San Agustín Metzquititlán,2920,7.705479452,3.08219178,0.82332762,2.02054795,62.31762,Medio,648.0
13,13037,Metztitlán,6077,10.57486411,3.93286161,0.62861869,2.18857989,62.04944,Medio,585.0
13,13038,Mineral del Chico,2491,3.620273532,1.64592533,0.52313883,0.24135157,63.9249,Bajo,1261.0
13,13039,Mineral del Monte,3622,4.613259669,1.15958034,0.33268644,0.46935395,64.08221,Bajo,1371.0
